image url,microsoft azure labels,gluon labels,google label description,google object detection
https://pbs.twimg.com/media/CZ6s3rJWYAEFTTM?format=jpg&name=small,"['toy', 'indoor', 'cartoon', 'doll']",['brassiere'],"['Shoe', 'Arm', 'Shoulder', 'Eye', 'Toy', 'Leg', 'Human body', 'Knee', 'Thigh', 'Doll']",['Animal']
https://pbs.twimg.com/media/CbMv_M-WIAIAPh2?format=jpg&name=medium,"['cartoon', 'stuffed', 'toy', 'plush', 'blue', 'doll']",['teddy'],"['Toy', 'Sleeve', 'Grey', 'Finger', 'Wool', 'Font', 'Stuffed toy', 'Electric blue', 'Woolen', 'Fashion accessory']",['Hat']
https://pbs.twimg.com/media/CdiZ940XIAAImjg?format=jpg&name=small,"['outdoor', 'wood', 'dirt']",['earthstar'],"['Leaf', 'Branch', 'Wood', 'Twig', 'Fawn', 'Terrestrial plant', 'Grass', 'Plant', 'Forest', 'Trunk']",['Animal']
https://pbs.twimg.com/media/CevTzkZXIAAv_-R?format=jpg&name=medium,"['cat', 'rabbit', 'lagomorph', 'indoor', 'rabbits and hares', 'domestic rabbit', 'animal', 'hare', ""audubon's cottontail"", 'mountain cottontail', 'snowshoe hare', 'eastern cottontail', 'bunny', 'pygmy rabbit']","['wood rabbit', 'hare']","['Rabbit', 'Whiskers', 'Rabbits and Hares', 'Fawn', 'Domestic rabbit', 'Hare', 'Ear', 'Mountain Cottontail', ""Audubon's Cottontail"", 'Snout']",['Rabbit']
https://pbs.twimg.com/media/CgCInK3W4AQ4fsM?format=jpg&name=medium,"['person', 'outdoor', 'tree', 'grass', 'animal', 'clothing', 'fish', 'reptile', 'fashion accessory']","['platypus', 'teddy']","['Hand', 'Beard', 'Fawn', 'Wildlife biologist', 'Terrestrial animal', 'Hat', 'Cap', 'Tree', 'Plant', 'Facial hair']","['Glasses', 'Person', 'Hat', 'Animal']"
https://pbs.twimg.com/media/ChPNU35WIAI0_ax?format=jpg&name=medium,"['wall', 'cartoon', 'indoor', 'child art', 'painting', 'drawing', 'art', 'handmade']",[],"['Wood', 'Mammal', 'Fawn', 'Art', 'Rabbit', 'Deer', 'Christmas decoration', 'Rectangle', 'Event', 'Painting']",['Picture frame']
https://pbs.twimg.com/media/Cich-h-WkAAM80K?format=jpg&name=medium,"['animal', 'mammal', 'dog', 'floor']","['hare', 'wood rabbit']","['Fawn', 'Snout', 'Terrestrial animal', 'Wood', 'Tail', 'Working animal', 'Wildlife', 'Fur', 'Hide', 'Marsupial']",['Animal']
https://pbs.twimg.com/media/CjqSJQFWYAANaol?format=jpg&name=small,"['text', 'abstract', 'screenshot', 'design', 'internet', 'template', 'graphic']",['web site'],"['Product', 'Font', 'Screenshot', 'Rectangle', 'Circle', 'Logo', 'Number', 'Electric blue', 'Brand']",[]
https://pbs.twimg.com/media/Ck7lXL5WEAAV9td?format=jpg&name=medium,"['person', 'indoor', 'dance', 'concert']",['theater curtain'],"['Light', 'Entertainment', 'Dress', 'Performing arts', 'Crowd', 'Red', 'Stage', 'Chair', 'Music venue', 'Display device']","['Person', 'Animal']"
https://pbs.twimg.com/media/CmIvlZNWgAAebxv?format=jpg&name=small,"['text', 'design', 'screenshot']","['menu', 'web site']","['Font', 'Rectangle', 'Line', 'Parallel', 'Signage', 'Magenta', 'Advertising', 'Brand', 'Paper product', 'Paper']",[]
https://pbs.twimg.com/media/CnVr3RyWAAAUwAw?format=jpg&name=medium,"['tree', 'grass', 'outdoor', 'field', 'plant', 'green', 'dog', 'park', 'animal', 'nature', 'grassy', 'lush', 'pasture', 'garden', 'hillside', 'day']",['wallaby'],"['Plant', 'Plant community', 'Vertebrate', 'Natural landscape', 'Tree', 'Land lot', 'Vegetation', 'Grass', 'Carnivore', 'Dog']",['Bench']
https://pbs.twimg.com/media/CokX_Z1WYAADZlP?format=jpg&name=medium,"['screenshot', 'cartoon', 'pc game', 'fantasy', 'digital compositing', 'action-adventure game', 'massively multiplayer online role-playing game', 'strategy video game', 'video game software', 'adventure game', 'cg artwork']",[],"['Purple', 'Screenshot', 'Space', 'Video game software', 'Fictional character', 'Pc game', 'Games', 'Animation', 'Darkness', 'Illustration']",[]
https://pbs.twimg.com/media/Cp21l7OUsAAC_TP?format=jpg&name=medium,"['grass', 'carnivore', 'mammal', 'outdoor', 'animal', 'lagomorph', 'dog', 'white', 'laying']","['Cardigan', 'Pembroke', 'Chihuahua', 'papillon']","['Photograph', 'Plant', 'Vertebrate', 'Cat', 'Mammal', 'Grass', 'Carnivore', 'Line', 'Fawn', 'Dog breed']","['Person', 'Rabbit']"
https://pbs.twimg.com/media/CrDIcVHVYAAP_kZ?format=jpg&name=large,"['television', 'indoor', 'television set', 'display device', 'media', 'multimedia', 'person', 'computer monitor', 'video']","['television', 'screen']","['Gadget', 'Air travel', 'Television set', 'Entertainment', 'Auto part', 'Airline', 'Machine', 'Display device', 'Family car', 'Multimedia']","['Television', 'Person', 'Clothing']"
