"all _ image _ url","Event Date - parsed","User","Latitude","Longitude","Occurrence status assumed to be present","Coordinate precision not valid","Country inferred from coordinates","Coordinates derived from verbatim coordinates","Coordinates converted to WGS84","First of the month","First of the year","Geodetic datum assumed WGS84","Habitat incorrect for species","Identification date before occurrence date","Incomplete collection date","Invalid collection date","Coordinates are transposed","Collector name unparseable","Coordinate uncertainty not valid"
"365cd1cd-3c86-4087-9607-50a6df5a6f14","2019-04-20","reiner","-37.7660975108","145.7021097038","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"283e56e1-61b1-4f0b-b6da-f56cd256d679","2018-04-19","","-37.9","145.1","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false"
"b34e0012-8730-4ba9-879a-4171ab4735b5","2021-04-03","suecee","-38.175504839","145.1322742674","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2015-04-06","","-33.876347","151.070824","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"70f8ef28-93fc-4d3c-b7a6-ac3378c427a4","2013-04-11","","-43.139888","147.957258","true","false","false","false","false","false","false","true","true","false","false","false","false","false","false"
"","2013-04-06","","-33.9550307","150.9983426","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"8a4b9f44-e37d-48b8-8432-9a316acef96c","2020-04-08","lmata","-37.8902151249","145.2899889803","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-04-10","","-31.975464","115.81682","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2014-04-05","","-31.97567309","115.818665","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"09a06d5d-a7c9-4856-9efe-ed00cb6c4c94","2020-04-13","davidclarke","-37.924","145.1214445","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"bfc54561-f7fa-4dd1-8ce8-9ea8df6f1430","2021-04-04","stephwarr","-34.9013413027","138.743473766","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"59da374d-b84b-4f4f-8db2-8fdfed423317","2020-04-12","cobaltducks","-35.1566741136","138.5463086738","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"e31515bd-3da5-4c52-83a3-d998e32b9d49","2012-04-04","","-32.090602","115.827189","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2014-04-01","","-31.9554887","115.8530638","true","false","true","false","false","true","false","true","false","false","false","false","false","false","false"
"","2013-04-18","","-37.85644134","145.182246","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-04-03","","-33.61475888","150.746103","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-04-13","","-37.94218","145.497852","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"ecf7c3e9-b96f-4b6c-9613-0dee64522b86","2017-04-06","","-35.1895137","149.1077634","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false"
"","2013-04-08","","-37.84745435","145.1151872","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","1998-04-11","","-41.457863634172355","145.78643587722053","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false"
"","2010-04-17","","-37.0200982","144.84375","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"09295c1e-8ecd-41db-9931-9d07a0a4c66a","2020-04-10","cygnet","-37.633636913","144.0884342234","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"58efd3c4-0b82-474d-8b79-b9fd646e801c","2020-04-10","","-34.8","138.6","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false"
"4f852851-827c-44ac-94c0-6d8d40cf1909","2019-04-15","w_martin","-38.3357302877","145.1993974243","true","false","true","false","false","false","false","true","true","false","false","false","false","false","false"
"","2015-04-07","","-33.86918","151.215727","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"4bda7615-d160-4fbc-98e3-7997b5b0e697","2019-04-07","","-35.1","139.3","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false"
"","2013-04-30","","-37.84564703","145.1134629","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2018-04-22","","-37.2487137","149.9153555","false","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"3086109e-d342-456a-8901-21f3103e2648","2019-04-07","","-35.0","138.7","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false"
"f41a39e7-2b94-41f7-b116-a7d3574fce02","2016-04-04","","-33.6149027","150.7480634","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2015-04-04","","-33.864222","151.216292","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"561645fc-9a7b-408d-a3f7-9de29cba5166","2020-04-03","johneichler","-37.9558200925","145.0269668657","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"1aa852c2-85eb-4d95-80cd-2a8302aecddc","2020-04-02","","-34.9","138.7","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false"
"ea463e52-edba-4be3-8511-e68efdfcf8b1","2021-04-05","reiner","-37.7678680556","145.5342522222","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","1998-04-16","","-41.49852114912514","146.50772059795685","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false"
"75159754-dad5-474c-96f8-b2f3a3e5b6e6","2019-04-23","deborod","-35.27883","149.110645","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"007abcec-c77a-471e-af36-824f733a2c61","2015-04-10","","-37.8","145.0","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false"
"40ce2940-9f9e-4087-b837-60819196710c","2019-04-20","","-37.5","142.0","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false"
"7cd2d9e1-6aa4-4d89-b23a-0faf7f39e9fe","2020-04-16","","-34.9","138.6","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false"
"57ec66c1-9659-45db-9e1d-5eb36e555c9f","2019-04-21","davidclarke","-37.9655334555","145.303053036","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"4f23bdde-94cc-4fff-ad7d-df295d52328c","2017-04-20","adrian12054","-43.1272061449","147.2570247298","true","false","true","false","false","false","false","true","true","false","false","false","false","false","false"
"","2013-04-29","","-33.61513518","150.7532582","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"ccedfa2a-0abd-4c1d-a94e-6c983a9796a8","2021-04-02","tansnaturediary","-37.3006665102","144.1856373289","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2015-04-07","","-33.864222","151.216292","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"ca34ce4f-0e01-4948-ad6c-48a34d61d388","2020-04-08","cobaltducks","-35.1597829398","138.5343006492","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"7974a8f4-be76-4e7e-8160-a38f81b2cec1","2014-04-28","","-33.86303928","151.2205423","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2014-04-07","","-33.86522181","151.2184452","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"e484e617-efef-4611-ba9b-ceab34bfced4","2020-04-27","possette","-38.15303138","144.3168576994","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"368c1eef-6cbe-4ae6-aaac-7cc5b284ac91","2019-04-20","deborod","-35.3578280359","149.2394933869","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"ae0b4454-b280-4b5c-9f2e-8fe6731f9e31","2019-03-18","reiner","-37.4976658259","144.3585062821","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"1fab657f-2a3c-4b2f-94fe-1ccb461c5e9e","2021-04-01","mattgoodwin","-33.7399883333","150.9298083333","true","false","true","false","false","true","false","true","false","false","false","false","false","false","false"
"0fffb04f-5349-4ac0-b739-6463e2d80a29","2019-04-02","","-38.0","145.3","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false"
"2bf57841-dbbe-47b1-b1f3-21dae5cfdeca","2019-03-15","reiner","-36.6063763308","145.479314786","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2012-04-24","","-31.79960095","115.7895844","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"4c70c8b6-d647-4b30-93a6-5003fcd57dea","2019-03-29","","-37.8","145.1","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false"
"","2014-04-07","","-33.86918","151.215727","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2015-03-06","","-41.25","147.15","true","false","false","false","false","false","false","true","false","false","false","false","false","false","false"
"","2015-04-05","","-33.86918","151.215727","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"f0616693-5313-4132-a675-fe47790ecb50","2019-03-23","d_kurek","-37.8745416667","145.4205566667","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2017-04-07","1370","-37.28152270633889","145.8023500442505","false","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"50de2e44-528f-4c03-8cdc-741277afb856","2021-03-30","reiner","-38.0160230556","143.9773666667","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2010-04-25","","-37.763386","145.206813","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"1011d074-c073-4f39-b1a2-65f222b559ce","2015-03-30","","-33.715328","150.449908","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2014-04-10","","-34.034024","150.846619","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"56eb380d-cc4b-4047-a0d9-c447f194ca93","2020-04-25","athymy","-37.767505","144.98932","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"54478450-02b1-46e0-b7a4-c2f9f11ce5be","2021-03-16","helencross","-40.9705675994","147.0530984371","true","false","true","false","false","false","false","true","true","false","false","false","false","false","false"
"d44593c1-c727-463e-b2fb-1979456c395c","2020-04-22","maddisong","-38.1036626453","145.1457339983","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2014-04-02","","-35.278878","149.108918","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"093a84ef-62df-4a44-8a80-ccbac46a9ea7","2021-03-07","suecee","-38.1752293841","145.1325722961","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"05d60e25-135d-46a3-9490-4c8b30240af1","2020-04-21","davemmdave","-35.5857431929","138.3487162153","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"8819fcb4-dcb0-453e-a789-2db6cd446bcb","2014-03-04","","-33.90230828","151.0950982","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2014-04-30","","-33.61333516","150.7441093","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2012-04-04","","-32.090431","115.82744","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"90fdb843-80da-4984-820c-43a27a4e4b8b","2021-03-29","thatmash","-38.0202851244","145.3137380319","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"22392aaf-5154-42af-95fe-a05a818eab97","2020-04-03","heathersperl","-37.7633904223","145.2849738615","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"6551b0f7-b17b-48c7-8129-aea60ee9fdbc","2019-04-13","","-37.8","146.0","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false"
"ce2fe34c-fcab-4af2-91b0-d4323d9d2280","2019-03-18","reiner","-37.489777366","144.350617836","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"8df7e6d8-4969-41f9-ab69-fd8323699173","2018-04-24","","-33.7","149.9","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false"
"285191aa-77a6-4af1-bf71-8b679f62de97","2016-03-06","","-37.9","145.1","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false"
"e84351cb-666c-4439-88d1-db281d6836f9","2020-04-24","rodl","-38.1670833333","144.3215166667","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-04-03","","-33.610308","150.75417","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2015-03-30","","-33.6132984","150.7522765","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","1975-04-29","","-42.848","147.283","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false"
"","2013-04-03","","-33.72568521","150.9371127","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"18498436-23d0-4739-a3c8-4d2aa87565d9","2021-03-02","reiner","-37.1085288889","147.5776030556","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-04-05","","-37.9359488","145.4925573","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2015-03-28","","-33.9196256","151.1332829","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"dbf6a7a4-e649-452a-8405-b774d3636e22","2013-04-01","","-34.032445","150.879396","true","false","true","false","false","true","false","true","false","false","false","false","false","false","false"
"3b879de4-715c-495b-867d-6f7dfa76b9dc","2013-04-20","","-37.94218","145.497852","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"424d5aee-2c33-40e8-a191-4241712f4118","2021-03-15","widebrownland","-37.7728160794","145.3600486424","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-04-01","","-33.937738","151.119385","true","false","true","false","false","true","false","true","false","false","false","false","false","false","false"
"bddbc693-636b-4604-8788-76ea70821b41","2013-04-03","","-34.168776","150.678353","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"2afa4b36-ac33-4012-a44e-3538c941f8d2","2021-03-02","thechaosapex","-41.464607907","147.1752863377","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2014-04-04","","-37.869767","145.0023937","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-04-05","","-31.98397981","115.8194811","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"754e286b-6917-4412-9718-2515a8877c65","2016-03-25","","-38.3467386143","146.4040285349","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false"
"","2014-04-05","","-33.86646864","151.2170627","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-04-27","","-37.76046922","145.051064","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"2fd19145-eb64-4ee4-8039-f42123461c0e","2021-03-07","mattcampbellaus","-38.3544085948","146.3879210061","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"a3883993-f3ef-4dbd-81e8-b43b9fe953b8","2013-04-20","","-37.94218","145.497852","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"494e4a9d-c6d0-4598-8224-f6727bc7102f","2021-03-16","stephen169","-35.0387166667","138.5154805556","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"03772be7-27c2-46f7-a898-9d94c2902f4a","2020-04-12","reiner","-37.8932504062","145.431830125","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"9a426c7b-59fa-48ef-a2fa-fd01286ad863","2020-04-19","annalanigan","-37.7263613763","144.9182242683","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"8ba30b84-0778-4a92-852a-88e3b6258790","2021-03-25","gecko9","-38.17622803","144.3068591405","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"405d8d55-a255-4e7d-8b84-66350093091d","2021-04-03","reiner","-37.7405325","145.1377213889","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"3cc22891-a34b-4671-bbc5-ad62e8d0a140","2015-04-30","1370","-37.896400451660156","145.4403076171875","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false"
"1403df5a-5314-451f-8ed6-3ee8fbc874f7","2021-03-07","suecee","-38.1752884235","145.1324328213","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"d82e8a2f-2f59-4f9a-aede-e3c8d8435013","2019-04-23","cygnusa","-38.3753263691","142.4685186648","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"535e494a-5542-457b-a243-6b7b60fb46c7","2021-03-17","shibui","-37.576035195","149.7492620136","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2012-04-04","","-32.090442","115.827425","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-04-01","","-33.917565","151.055479","true","false","true","false","false","true","false","true","false","false","false","false","false","false","false"
"a0d5d983-12e7-418e-b588-b49754d541b5","2021-03-29","headsoup","-38.7278676711","146.3564591498","true","false","true","false","false","false","false","true","true","false","false","false","false","false","false"
"3771bdd7-7ec4-4527-9bf3-63f6a1cbd288","2017-04-26","","-38.1","146.5","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false"
"e952305c-f20a-421d-b144-3802c640cb2a","2016-03-27","","-33.273483","149.071202","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-04-01","","-33.7233242","150.3269478","true","false","true","false","false","true","false","true","false","false","false","false","false","false","false"
"","2013-04-04","","-31.77081876","115.7383114","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"957315c6-5801-414f-ac0b-7e8c4cb2ac71","2019-03-11","","-37.8","145.3","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false"
"781e8c5c-905f-43f8-b17a-c47e80289bcf","2012-04-04","","-32.090611","115.827226","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2014-04-01","","-33.86542916","151.2155342","true","false","true","false","false","true","false","true","false","false","false","false","false","false","false"
"61543966-6e36-4420-955d-9a03ed68b9e7","2019-03-16","reiner","-37.8399316576","145.401084526","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"4cac1d96-74eb-4811-97bd-6f91179fa9ad","2014-04-20","","-31.94792862","115.7845909","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2017-04-07","1370","-37.30399195264031","145.8882987499237","false","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"5434b18e-3a0e-435f-8be4-bce777028baf","2021-03-14","headsoup","-38.7445629818","146.2226287746","true","false","true","false","false","false","false","true","true","false","false","false","false","false","false"
"ce34277e-7e8a-49c0-a54b-a8a6e41b9d5e","2019-04-17","reiner","-36.6056415577","145.4791948317","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","1986-03-29","","-43.53486097805548","146.57672134780594","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false"
"","2014-04-01","","-33.59168","150.667122","true","false","true","false","false","true","false","true","false","false","false","false","false","false","false"
"","1998-04-09","","-41.967353819968245","147.6454250281447","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false"
"25276a1e-7844-4a88-94aa-5e825857599d","2020-03-01","reiner","-37.742821","145.134214","true","false","true","false","false","true","false","true","false","false","false","false","false","false","false"
"f5a2213b-fa6a-4687-bcb6-b9780a95b868","2018-04-30","41639","-38.00125234121329","144.41181242465973","false","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"137455e3-10fe-446b-804a-17a3d16440ce","2019-04-30","","-34.9","138.6","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false"
"5743fd9d-c1a8-4496-9642-14acd608d0e3","2021-03-30","reiner","-37.8669388889","144.1657647222","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"00f8084c-844d-47b2-bf3f-dd08ac7a0af6","2017-04-21","","-36.2","149.1","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false"
"4bcb9f81-fdf3-4699-bcde-f5fa2161fc9f","2021-03-16","bailsjallen","-34.8703444444","138.482025","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-04-03","","-33.91958002","150.8978798","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2014-04-03","","-33.7830993","151.0468084","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"5379a698-8a88-464c-b93e-833887dadaf3","2015-03-28","","-33.80951775","150.9741432","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2014-04-02","","-33.85425146","151.0180435","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"61a9ac9f-52ea-40d7-a195-6e9ae081c6c3","2020-04-27","","-34.9","138.6","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false"
"5cdb69f4-be1c-4148-bd65-571c76cd0b8d","2021-03-28","ethmostigmus","-37.6575197477","144.852880595","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"31481e07-f9a5-4a4d-bc7a-27e6e8028841","2017-04-08","","-36.792819","144.507441","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false"
"54956f18-b002-4f27-a05e-158baed367c9","2021-03-16","vikdunis","-37.6643087149","148.3662192859","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2020-04-27","chawkins12","-35.0274481318","138.640862624","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-04-03","","-33.6149895","150.7505076","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"0753b944-ee51-4624-837e-27428440bd7a","2021-03-28","happy_wanderer","-35.164647","149.163484","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"6d2d2009-14fa-4b6d-9fb8-bd841fccc952","2020-04-20","reiner","-37.8664026818","145.4150404092","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"e372529d-d794-46dd-a1bb-10d085903a2e","2013-03-29","","-34.47698634","150.4187965","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"2a4fbd6e-021a-4c24-b764-6eb6a3b9f8ab","2020-04-24","edkelly","-38.0980733704","144.3454336548","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"45532f09-885d-4e4f-84a6-e46c177c6658","2018-04-24","","-36.92209","149.900594","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false"
"","2013-03-31","","-33.87080856","150.922731","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2012-04-06","","-42.8600486","147.3528519","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"0e6db88e-31fd-4fd5-9901-e431f0457e6f","2018-04-15","mckinlc","-33.5015133333","150.3908383333","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","1972-03-01","","-42.8782","147.3132","false","false","false","false","true","true","false","false","false","false","false","false","false","false","true"
"f8d82734-ca78-4b15-89f6-b9dee382a202","2015-04-05","","-34.01745786","150.8326721","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"7bb7b87d-766d-42fc-83fc-48ea120cae17","2019-03-09","reiner","-36.7270090056","146.7768644375","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"7f2cf4b6-5906-4f2a-9b67-f33fc26cc094","2020-04-26","knicolson","-34.8883931161","138.5093891563","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"bda0b8f4-54cc-449f-88b5-d74f9c7ea0db","2019-04-27","","-36.671854","149.841512","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false"
"55bc9de6-e1cc-4284-ab90-6e00035e0443","2018-03-01","reiner","-36.8537388889","146.8601019444","true","false","true","false","false","true","false","true","false","false","false","false","false","false","false"
"7d27ad0f-2e2d-459d-b0da-56109b542e3b","2019-04-23","reiner","-37.9234884916","145.3264211254","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","1975-04-29","","-42.848","147.283","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false"
"","2015-03-23","","-33.71349708","150.3308471","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2015-04-10","","-33.86621525","151.2182774","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-04-13","","-31.90583291","115.7937741","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2015-03-07","1370","-37.775699615478516","145.5102996826172","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false"
"","2015-04-02","","-33.86546247","151.2150707","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"05d0a5c5-8a68-40a0-bbf5-dfbe412c4bb6","2021-03-17","thechaosapex","-41.3782128928","147.1190035343","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"64ed91ce-3451-4a20-88a6-d89f89f52bcd","2019-04-14","","-37.8","145.1","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false"
"","1986-04-09","","-43.05383920024988","145.97835701450356","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false"
"19fe4138-c6b5-4b25-b69f-0b238ac1fc8e","2015-03-08","1370","-37.68546676635742","145.5536346435547","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false"
"1f8c8fd3-c83c-425b-8cf8-de1c0a3a5133","2015-04-14","","-37.8","145.0","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false"
"974ccdbd-9a6f-4bda-b523-004d1653d178","2020-04-24","seamus-doherty","-34.9365626199","138.5982158614","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2015-03-31","","-33.7751036","150.7497552","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"d3c340fa-3522-4b81-91c3-31c0a1f3666c","2012-04-04","","-32.09061","115.827205","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"39feb085-3cf3-459f-9641-c7b57e092d73","2017-04-16","","-37.7","144.9","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false"
"b8530e3c-c92d-4572-a11f-6eaf56f0f0f5","2021-03-20","eamw","-35.5721622401","138.605428476","true","false","true","false","false","false","false","true","true","false","false","false","false","false","false"
"","2014-04-03","","-33.86572265","151.2177452","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"18147983-25a5-4cf3-aec9-0c7ca27c3f44","2020-04-27","stephen169","-34.9540416667","138.6839888889","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"30188f94-66de-4938-bfaf-109bd0aa7bfb","2021-03-03","reiner","-36.2318838889","146.2671225","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-04-08","","-33.61352534","150.7445139","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2014-03-25","","-33.86609808","151.2145918","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"d80697e6-63fe-4cb8-a045-b2502620ddbd","2019-04-03","","-34.9","138.6","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false"
"","2014-04-04","","-31.977739","115.81819","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-03-24","","-33.873651","151.2068896","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2010-04-04","","-37.763386","145.206813","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"d82fe676-2a4a-4ce3-8a66-0c347d0f4620","2015-03-21","","-33.6834394","151.0096873","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2014-03-11","","-34.21797858","150.7553208","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"d95bca52-aa5a-4cb0-84a4-5fd875f956f9","2018-03-29","reiner","-37.8456266667","146.4319791667","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-03-10","","-32.02279497","116.133492","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"8ad86a7e-f4d6-4297-8f3f-0499105893b1","2021-03-30","reiner","-37.8674725","144.1654991667","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"3ffef315-366c-4e76-9519-0a56bfc08610","2020-03-29","","-35.0","138.6","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false"
"1308a450-116a-4754-af29-94b6d75abb46","2021-03-15","deborod","-35.4660333333","148.9067933333","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2017-03-18","1370","-37.8654","146.4136619","false","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"44256549-09b5-4a8d-b4a4-b1a09064643b","2021-03-13","gecko9","-38.17622803","144.3068591405","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"15b80dd7-b988-44ff-bd4a-d87a6c53d54d","2020-03-25","reiner","-37.89848575","145.5758797812","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
